ts,phase,amf_cpu_pct,amf_ctx_sw,amf_rss_mb,ausf_aex_rate,ausf_cache_miss_pct,ausf_cpu_pct,ausf_ctx_sw,ausf_eenter_rate,ausf_eexit_rate,ausf_ipc,ausf_rss_mb,nrf_aex_rate,nrf_cache_miss_pct,nrf_cpu_pct,nrf_ctx_sw,nrf_eenter_rate,nrf_eexit_rate,nrf_ipc,nrf_rss_mb,pcf_aex_rate,pcf_cache_miss_pct,pcf_cpu_pct,pcf_ctx_sw,pcf_eenter_rate,pcf_eexit_rate,pcf_ipc,pcf_rss_mb,scp_aex_rate,scp_cache_miss_pct,scp_cpu_pct,scp_ctx_sw,scp_eenter_rate,scp_eexit_rate,scp_ipc,scp_rss_mb,smf_aex_rate,smf_cache_miss_pct,smf_cpu_pct,smf_ctx_sw,smf_eenter_rate,smf_eexit_rate,smf_ipc,smf_rss_mb,udm_aex_rate,udm_cache_miss_pct,udm_cpu_pct,udm_ctx_sw,udm_eenter_rate,udm_eexit_rate,udm_ipc,udm_rss_mb,upf_cpu_pct,upf_ctx_sw,upf_rss_mb
1774903391.406,ping,0.54,0,316.4,0,52.74,0.0,0,0,0,0.343,5.9,26,46.85,1.62,0,46,46,0.381,6.0,0,53.15,0.54,0,0,0,0.357,6.0,55,41.84,2.17,0,90,90,0.389,6.1,18,63.96,0.0,0,31,31,0.347,6.0,0,52.5,0.0,0,0,0,0.343,5.8,0.0,0,65.7
1774903393.259,ping,0.0,0,316.4,0,54.18,0.0,0,0,0,0.353,5.9,0,22.25,0.0,0,0,0,0.399,6.0,0,52.48,0.0,0,0,0,0.354,6.0,0,21.16,0.54,0,0,0,0.428,6.1,7,51.15,0.54,0,15,15,0.342,6.0,0,52.65,0.0,0,0,0,0.346,5.8,0.0,0,65.7
1774903395.083,ping,0.0,0,316.4,0,54.18,0.0,0,0,0,0.353,5.9,0,22.25,0.0,0,0,0,0.399,6.0,0,52.48,0.0,0,0,0,0.354,6.0,0,40.59,0.0,0,0,0,1.02,6.1,0,51.15,0.0,0,0,0,0.342,6.0,0,52.65,0.0,0,0,0,0.346,5.8,0.0,0,65.7
1774903396.927,ping,0.0,0,316.4,0,54.18,0.0,0,0,0,0.353,5.9,0,22.25,0.0,0,0,0,0.399,6.0,0,52.48,0.0,0,0,0,0.354,6.0,0,40.59,0.0,0,0,0,1.02,6.1,0,51.15,0.0,0,0,0,0.342,6.0,0,52.65,0.0,0,0,0,0.346,5.8,0.0,0,65.7
1774903398.761,ping,0.0,0,316.4,0,54.18,0.0,0,0,0,0.353,5.9,0,22.25,0.0,0,0,0,0.399,6.0,0,52.48,0.0,0,0,0,0.354,6.0,0,40.59,0.0,0,0,0,1.02,6.1,0,51.15,0.0,0,0,0,0.342,6.0,0,52.65,0.0,0,0,0,0.346,5.8,0.0,0,65.7
1774903400.631,ping,0.0,0,316.4,0,54.18,0.0,0,0,0,0.353,5.9,26,22.25,0.53,0,46,46,0.399,6.0,0,52.48,0.0,0,0,0,0.354,6.0,53,40.59,1.07,0,90,90,1.02,6.1,18,51.15,0.0,0,31,31,0.342,6.0,0,52.65,0.0,0,0,0,0.346,5.8,0.0,0,65.7
1774903402.495,ping,0.0,0,316.4,0,54.08,0.54,0,0,0,0.353,5.9,0,24.21,0.54,0,0,0,0.397,6.0,0,53.28,0.0,0,0,0,0.356,6.0,0,16.68,2.15,0,0,0,0.429,6.1,0,61.72,0.0,0,0,0,0.348,6.0,0,50.34,0.0,0,0,0,0.328,5.8,0.0,0,65.7
1774903404.368,ping,0.0,0,316.4,0,54.08,0.0,0,0,0,0.353,5.9,0,24.21,0.0,0,0,0,0.397,6.0,0,53.28,0.0,0,0,0,0.356,6.0,0,16.68,0.0,0,0,0,0.429,6.1,0,50.5,0.0,0,0,0,0.338,6.0,0,50.34,0.0,0,0,0,0.328,5.8,2.14,0,65.7
1774903406.231,ping,0.0,0,316.4,0,54.08,0.0,0,0,0,0.353,5.9,0,24.21,0.0,0,0,0,0.397,6.0,0,53.28,0.0,0,0,0,0.356,6.0,43,36.02,0.54,0,61,61,0.979,6.1,0,50.5,0.0,0,0,0,0.338,6.0,0,50.34,0.0,0,0,0,0.328,5.8,23.86,0,65.7
1774903408.107,ping,0.0,0,316.4,0,54.08,0.0,0,0,0,0.353,5.9,0,24.21,0.0,0,0,0,0.397,6.0,0,53.28,0.0,0,0,0,0.356,6.0,0,36.02,0.0,0,0,0,0.979,6.1,0,50.5,0.0,0,0,0,0.338,6.0,0,50.34,0.0,0,0,0,0.328,5.8,31.59,0,65.7
1774903410.0,ping,0.0,0,316.4,0,54.08,0.0,0,0,0,0.353,5.9,34,24.21,0.0,0,46,46,0.397,6.0,0,53.28,0.0,0,0,0,0.356,6.0,64,36.02,0.0,0,90,90,0.979,6.1,18,50.5,0.0,0,31,31,0.338,6.0,0,50.34,0.0,0,0,0,0.328,5.8,25.26,0,65.7
1774903411.875,ping,0.0,0,316.4,0,55.04,0.53,0,0,0,0.346,5.9,0,23.4,1.07,0,0,0,0.384,6.0,0,47.99,0.0,0,0,0,0.27,6.0,0,18.87,1.07,0,0,0,0.388,6.1,0,60.4,0.53,0,0,0,0.345,6.0,0,50.42,0.0,0,0,0,0.339,5.8,35.69,0,65.7
1774903413.738,ping,0.0,0,316.4,0,55.04,0.0,0,0,0,0.346,5.9,0,23.4,0.0,0,0,0,0.384,6.0,0,47.99,0.0,0,0,0,0.27,6.0,0,18.87,0.0,0,0,0,0.388,6.1,6,60.4,0.0,0,13,13,0.345,6.0,0,50.42,0.0,0,0,0,0.339,5.8,39.71,0,65.7
1774903415.606,ping,0.0,0,316.4,0,55.04,0.0,0,0,0,0.346,5.9,0,23.4,0.0,0,0,0,0.384,6.0,0,47.99,0.0,0,0,0,0.27,6.0,0,18.87,0.0,0,0,0,0.388,6.1,0,49.01,0.0,0,0,0,0.329,6.0,0,50.42,0.0,0,0,0,0.339,5.8,46.47,0,65.7
1774903417.487,ping,0.0,0,316.4,0,55.04,0.0,0,0,0,0.346,5.9,0,23.4,0.0,0,0,0,0.384,6.0,0,47.99,0.0,0,0,0,0.27,6.0,0,35.91,0.0,0,0,0,0.967,6.1,0,49.01,0.0,0,0,0,0.329,6.0,0,50.42,0.0,0,0,0,0.339,5.8,42.23,0,65.7
1774903419.348,ping,0.0,0,316.4,0,55.04,0.0,0,0,0,0.346,5.9,0,23.4,0.0,0,0,0,0.384,6.0,0,47.99,0.0,0,0,0,0.27,6.0,0,35.91,0.0,0,0,0,0.967,6.1,0,49.01,0.0,0,0,0,0.329,6.0,0,50.42,0.0,0,0,0,0.339,5.8,42.19,0,65.7
1774903421.212,ping,0.0,0,316.4,0,55.04,0.0,0,0,0,0.346,5.9,29,46.06,0.0,0,46,46,0.29,6.0,0,47.99,0.0,0,0,0,0.27,6.0,67,42.7,2.15,0,90,90,0.378,6.1,18,60.65,0.0,0,31,31,0.347,6.0,0,50.42,0.0,0,0,0,0.339,5.8,43.77,0,65.7
1774903423.064,ping,0.0,0,316.4,0,57.12,0.0,0,0,0,0.287,5.9,0,24.2,0.54,0,0,0,0.335,6.0,0,49.78,0.0,0,0,0,0.261,6.0,0,21.67,0.54,0,0,0,0.393,6.1,0,60.65,0.0,0,0,0,0.347,6.0,0,51.1,0.54,0,0,0,0.25,5.8,45.02,0,65.7
1774903424.945,ping,0.0,0,316.4,0,57.12,0.0,0,0,0,0.287,5.9,0,24.2,0.0,0,0,0,0.335,6.0,0,49.78,0.0,0,0,0,0.261,6.0,0,21.67,0.0,0,0,0,0.393,6.1,0,60.65,0.0,0,0,0,0.347,6.0,0,51.1,0.0,0,0,0,0.25,5.8,39.45,0,65.7
1774903427.524,ping,0.0,0,316.4,0,57.12,0.0,0,0,0,0.287,5.9,0,24.2,0.0,0,0,0,0.335,6.0,0,49.78,0.0,0,0,0,0.261,6.0,0,21.67,0.0,0,0,0,0.393,6.1,0,45.11,0.39,0,0,0,0.317,6.0,0,51.1,0.0,0,0,0,0.25,5.8,11.53,0,65.7
1774903429.383,ping,0.0,0,316.4,0,57.12,0.0,0,0,0,0.287,5.9,0,24.2,0.0,0,0,0,0.335,6.0,0,49.78,0.0,0,0,0,0.261,6.0,33,39.23,0.54,0,61,61,1.014,6.1,0,45.11,0.0,0,0,0,0.317,6.0,0,51.1,0.0,0,0,0,0.25,5.8,0.0,0,65.7
1774903431.222,ping,0.0,0,316.4,0,57.12,0.0,0,0,0,0.287,5.9,28,33.78,0.54,0,46,46,0.395,6.0,0,49.78,0.0,0,0,0,0.261,6.0,53,42.01,2.18,0,90,90,0.387,6.1,18,53.54,0.0,0,31,31,0.344,6.0,0,51.1,0.0,0,0,0,0.25,5.8,0.0,0,65.7
1774903433.078,ping,0.0,0,316.4,0,57.6,0.0,0,0,0,0.295,5.9,0,25.62,0.54,0,0,0,0.399,6.0,0,52.7,0.54,0,0,0,0.358,6.0,0,20.57,1.08,0,0,0,0.425,6.1,0,53.54,0.0,0,0,0,0.344,6.0,0,47.52,0.0,0,0,0,0.259,5.8,0.0,0,65.7
1774903434.939,ping,0.0,0,316.4,0,57.6,0.0,0,0,0,0.295,5.9,0,25.62,0.0,0,0,0,0.399,6.0,0,52.7,0.0,0,0,0,0.358,6.0,0,20.57,0.0,0,0,0,0.425,6.1,0,53.54,0.0,0,0,0,0.344,6.0,0,47.52,0.0,0,0,0,0.259,5.8,0.0,0,65.7
1774903436.782,ping,0.0,0,316.4,0,57.6,0.0,0,0,0,0.295,5.9,0,25.62,0.0,0,0,0,0.399,6.0,0,52.7,0.0,0,0,0,0.358,6.0,0,20.57,0.0,0,0,0,0.425,6.1,7,53.54,0.0,0,15,15,0.344,6.0,0,47.52,0.0,0,0,0,0.259,5.8,0.0,0,65.7
1774903438.633,ping,0.0,0,316.4,0,57.6,0.0,0,0,0,0.295,5.9,0,25.62,0.0,0,0,0,0.399,6.0,0,52.7,0.0,0,0,0,0.358,6.0,0,20.57,0.0,0,0,0,0.425,6.1,0,51.11,0.0,0,0,0,0.339,6.0,0,47.52,0.0,0,0,0,0.259,5.8,0.0,0,65.7
1774903440.906,ping,0.0,0,316.4,0,57.6,0.0,0,0,0,0.295,5.9,28,33.18,0.44,0,46,46,0.39,6.0,0,52.7,0.0,0,0,0,0.358,6.0,53,44.77,0.44,0,90,90,0.395,6.1,19,60.25,0.0,0,31,31,0.352,6.0,0,47.52,0.0,0,0,0,0.259,5.8,0.0,0,65.7
1774903442.759,ping,0.54,0,316.4,0,57.14,0.0,0,0,0,0.302,5.9,13,33.1,0.54,0,23,23,0.39,6.0,0,55.5,0.0,0,0,0,0.358,6.0,29,22.46,2.16,0,46,46,0.419,6.1,0,60.25,0.0,0,0,0,0.352,6.0,0,57.49,0.0,0,0,0,0.347,5.8,0.0,0,65.7
1774903444.626,ping,0.0,0,316.4,0,57.14,0.0,0,0,0,0.302,5.9,0,33.1,0.0,0,0,0,0.39,6.0,0,55.5,0.0,0,0,0,0.358,6.0,0,22.46,0.0,0,0,0,0.419,6.1,0,60.25,0.0,0,0,0,0.352,6.0,0,57.49,0.0,0,0,0,0.347,5.8,0.0,0,65.7
1774903446.486,ping,0.0,0,316.4,0,57.14,0.0,0,0,0,0.302,5.9,0,33.1,0.0,0,0,0,0.39,6.0,0,55.5,0.0,0,0,0,0.358,6.0,0,22.46,0.0,0,0,0,0.419,6.1,0,60.25,0.0,0,0,0,0.352,6.0,0,57.49,0.0,0,0,0,0.347,5.8,0.0,0,65.7
1774903448.343,ping,0.0,0,316.4,0,57.14,0.0,0,0,0,0.302,5.9,0,33.1,0.0,0,0,0,0.39,6.0,0,55.5,0.0,0,0,0,0.358,6.0,0,22.46,0.0,0,0,0,0.419,6.1,0,56.27,0.54,0,0,0,0.337,6.0,0,57.49,0.0,0,0,0,0.347,5.8,0.0,0,65.7
1774903450.191,ping,0.0,0,316.4,0,57.14,0.0,0,0,0,0.302,5.9,28,50.04,0.0,0,46,46,0.365,6.0,0,55.5,0.0,0,0,0,0.358,6.0,92,38.57,1.62,0,153,153,0.935,6.1,18,56.27,0.0,0,31,31,0.337,6.0,0,57.49,0.0,0,0,0,0.347,5.8,0.0,0,65.7
1774903452.014,ping,0.0,0,316.4,0,55.49,0.0,0,0,0,0.345,5.9,13,21.06,1.1,0,23,23,0.402,6.0,0,53.53,0.55,0,0,0,0.36,6.0,31,20.63,1.65,0,53,53,0.421,6.1,0,56.76,0.0,0,0,0,0.354,6.0,0,59.35,0.0,0,0,0,0.349,5.8,0.0,0,65.7
1774903453.887,ping,0.0,0,316.4,0,55.49,0.0,0,0,0,0.345,5.9,0,21.06,0.0,0,0,0,0.402,6.0,0,53.53,0.0,0,0,0,0.36,6.0,0,20.63,0.0,0,0,0,0.421,6.1,0,56.76,0.0,0,0,0,0.354,6.0,0,59.35,0.0,0,0,0,0.349,5.8,0.54,0,65.7
1774903455.762,ping,0.0,0,316.4,0,55.49,0.0,0,0,0,0.345,5.9,0,21.06,0.0,0,0,0,0.402,6.0,0,53.53,0.0,0,0,0,0.36,6.0,0,20.63,0.0,0,0,0,0.421,6.1,0,56.76,0.0,0,0,0,0.354,6.0,0,59.35,0.0,0,0,0,0.349,5.8,25.9,0,65.7
1774903457.637,ping,0.0,0,316.4,0,55.49,0.0,0,0,0,0.345,5.9,0,21.06,0.0,0,0,0,0.402,6.0,0,53.53,0.0,0,0,0,0.36,6.0,0,20.63,0.0,0,0,0,0.421,6.1,7,56.76,0.0,0,13,13,0.354,6.0,0,59.35,0.0,0,0,0,0.349,5.8,25.68,0,65.7
1774903459.517,ping,0.0,0,316.4,0,55.49,0.0,0,0,0,0.345,5.9,0,21.06,0.0,0,0,0,0.402,6.0,0,53.53,0.0,0,0,0,0.36,6.0,0,20.63,0.0,0,0,0,0.421,6.1,7,50.23,0.0,0,13,13,0.324,6.0,0,59.35,0.0,0,0,0,0.349,5.8,37.54,0,65.7
1774903461.363,ping,0.0,0,316.4,0,55.49,0.0,0,0,0,0.345,5.9,28,53.02,0.54,0,46,46,0.279,6.0,0,53.53,0.0,0,0,0,0.36,6.0,59,42.71,2.71,0,90,90,0.75,6.1,19,40.92,0.0,0,31,31,0.334,6.0,0,59.35,0.0,0,0,0,0.349,5.8,39.53,0,65.7
1774903463.207,ping,0.0,0,316.4,0,54.15,0.0,0,0,0,0.289,5.9,17,34.45,0.54,0,23,23,0.381,6.0,0,47.95,0.0,0,0,0,0.263,6.0,31,29.13,0.54,0,53,53,0.4,6.1,0,40.92,0.0,0,0,0,0.334,6.0,0,51.86,0.0,0,0,0,0.233,5.8,28.66,0,65.7
1774903465.099,ping,0.0,0,316.4,0,54.15,0.0,0,0,0,0.289,5.9,0,34.45,0.0,0,0,0,0.381,6.0,0,47.95,0.0,0,0,0,0.263,6.0,0,29.13,0.0,0,0,0,0.4,6.1,0,40.92,0.0,0,0,0,0.334,6.0,0,51.86,0.0,0,0,0,0.233,5.8,30.57,0,65.7
1774903466.967,ping,0.0,0,316.4,0,54.15,0.0,0,0,0,0.289,5.9,0,34.45,0.0,0,0,0,0.381,6.0,0,47.95,0.0,0,0,0,0.263,6.0,0,29.13,0.0,0,0,0,0.4,6.1,0,40.92,0.0,0,0,0,0.334,6.0,0,51.86,0.0,0,0,0,0.233,5.8,51.61,0,65.7
1774903468.804,ping,0.0,0,316.4,0,54.15,0.0,0,0,0,0.289,5.9,0,34.45,0.0,0,0,0,0.381,6.0,0,47.95,0.0,0,0,0,0.263,6.0,0,29.13,0.0,0,0,0,0.4,6.1,0,40.92,0.0,0,0,0,0.334,6.0,0,51.86,0.0,0,0,0,0.233,5.8,34.67,0,65.7
1774903470.653,ping,0.0,0,316.4,0,54.15,0.0,0,0,0,0.289,5.9,37,49.28,0.0,0,46,46,0.366,6.0,0,47.95,0.0,0,0,0,0.263,6.0,54,44.74,0.54,0,90,90,0.387,6.1,18,56.38,0.54,0,31,31,0.289,6.0,0,51.86,0.0,0,0,0,0.233,5.8,46.08,0,65.7
1774903472.51,ping,0.0,0,316.4,0,51.71,0.0,0,0,0,0.27,5.9,17,29.01,1.08,0,23,23,0.383,6.0,0,45.47,0.0,0,0,0,0.262,6.0,63,26.92,2.15,0,114,114,0.521,6.1,0,56.38,0.0,0,0,0,0.289,6.0,0,48.79,0.0,0,0,0,0.241,5.8,46.87,0,65.7
1774903474.343,ping,0.0,0,316.4,0,51.71,0.0,0,0,0,0.27,5.9,0,29.01,0.0,0,0,0,0.383,6.0,0,45.47,0.0,0,0,0,0.262,6.0,0,26.92,0.0,0,0,0,0.521,6.1,0,56.38,0.0,0,0,0,0.289,6.0,0,48.79,0.0,0,0,0,0.241,5.8,46.56,0,65.7
1774903476.191,ping,0.0,0,316.4,0,51.71,0.0,0,0,0,0.27,5.9,0,29.01,0.0,0,0,0,0.383,6.0,0,45.47,0.0,0,0,0,0.262,6.0,0,26.92,0.0,0,0,0,0.521,6.1,0,56.38,0.0,0,0,0,0.289,6.0,0,48.79,0.0,0,0,0,0.241,5.8,49.19,0,65.7
1774903479.027,ping,0.0,0,316.4,0,51.71,0.0,0,0,0,0.27,5.9,0,29.01,0.0,0,0,0,0.383,6.0,0,45.47,0.0,0,0,0,0.262,6.0,0,26.92,0.0,0,0,0,0.521,6.1,0,56.38,0.0,0,0,0,0.289,6.0,0,48.79,0.0,0,0,0,0.241,5.8,22.25,0,65.7
1774903480.881,ping,0.0,0,316.4,20,51.71,0.0,0,31,31,0.27,5.9,81,55.46,0.0,0,135,135,0.371,6.0,18,45.47,0.0,0,31,31,0.262,6.0,206,42.09,1.08,0,339,339,0.39,6.1,25,64.48,0.0,0,46,46,0.35,6.0,19,48.79,0.0,0,31,31,0.241,5.8,3.24,0,65.7
1774903482.715,ping,0.0,0,316.4,0,51.77,0.55,0,0,0,0.344,5.9,0,29.5,1.09,0,0,0,0.395,6.0,0,55.8,0.0,0,0,0,0.298,6.0,34,22.08,1.64,0,61,61,0.412,6.1,0,30.84,0.0,0,0,0,0.382,6.0,0,59.91,0.55,0,0,0,0.346,5.8,2.72,0,65.7
1774903484.558,ping,0.0,0,316.4,0,51.77,0.0,0,0,0,0.344,5.9,0,29.5,0.0,0,0,0,0.395,6.0,0,55.8,0.0,0,0,0,0.298,6.0,34,41.44,0.54,0,61,61,1.031,6.1,0,30.84,0.0,0,0,0,0.382,6.0,0,59.91,0.0,0,0,0,0.346,5.8,2.18,0,65.7
1774903486.4,ping,0.0,0,316.4,0,51.77,0.0,0,0,0,0.344,5.9,0,29.5,0.0,0,0,0,0.395,6.0,0,55.8,0.0,0,0,0,0.298,6.0,0,41.44,0.0,0,0,0,1.031,6.1,0,30.84,0.0,0,0,0,0.382,6.0,0,59.91,0.0,0,0,0,0.346,5.8,2.71,0,65.7
1774903488.231,ping,0.0,0,316.4,0,51.77,0.0,0,0,0,0.344,5.9,0,29.5,0.0,0,0,0,0.395,6.0,0,55.8,0.0,0,0,0,0.298,6.0,0,41.44,0.0,0,0,0,1.031,6.1,0,30.84,0.0,0,0,0,0.382,6.0,0,59.91,0.0,0,0,0,0.346,5.8,2.19,0,65.7
1774903490.055,ping,0.0,0,316.4,0,51.77,0.0,0,0,0,0.344,5.9,0,53.33,0.0,0,0,0,0.37,6.0,0,55.8,0.0,0,0,0,0.298,6.0,0,45.27,0.0,0,0,0,0.338,6.1,18,65.5,0.0,0,31,31,0.254,6.0,0,59.91,0.0,0,0,0,0.346,5.8,2.19,0,65.7
1774903491.894,ping,0.0,0,316.4,19,51.77,0.0,0,31,31,0.344,5.9,74,37.81,1.09,0,127,127,0.378,6.0,19,55.8,0.0,0,31,31,0.298,6.0,206,62.02,2.72,0,335,335,0.361,6.1,0,65.5,0.54,0,0,0,0.254,6.0,19,59.91,0.0,0,31,31,0.346,5.8,0.0,0,65.7
1774903493.741,ping,0.0,0,316.4,0,54.77,0.0,0,0,0,0.352,5.9,0,25.89,0.0,0,0,0,0.403,6.0,0,52.39,0.0,0,0,0,0.356,6.0,0,21.17,0.0,0,0,0,0.427,6.1,0,48.67,0.0,0,0,0,0.341,6.0,0,56.99,0.0,0,0,0,0.275,5.8,0.0,0,65.7
1774903495.567,ping,0.0,0,316.4,0,54.77,0.0,0,0,0,0.352,5.9,0,25.89,0.0,0,0,0,0.403,6.0,0,52.39,0.0,0,0,0,0.356,6.0,0,40.63,0.0,0,0,0,0.963,6.1,0,48.67,0.0,0,0,0,0.341,6.0,0,56.99,0.0,0,0,0,0.275,5.8,0.0,0,65.7
1774903497.416,ping,0.0,0,316.4,0,54.77,0.0,0,0,0,0.352,5.9,0,25.89,0.0,0,0,0,0.403,6.0,0,52.39,0.0,0,0,0,0.356,6.0,0,40.63,0.0,0,0,0,0.963,6.1,0,48.67,0.0,0,0,0,0.341,6.0,0,56.99,0.0,0,0,0,0.275,5.8,0.0,0,65.7
1774903499.279,ping,0.0,0,316.4,0,54.77,0.0,0,0,0,0.352,5.9,0,25.89,0.0,0,0,0,0.403,6.0,0,52.39,0.0,0,0,0,0.356,6.0,0,40.63,0.0,0,0,0,0.963,6.1,0,48.67,0.0,0,0,0,0.341,6.0,0,56.99,0.0,0,0,0,0.275,5.8,0.0,0,65.7
1774903501.564,ping,0.0,0,316.4,19,54.77,0.0,0,31,31,0.352,5.9,74,43.55,0.88,0,127,127,0.379,6.0,18,52.39,0.0,0,31,31,0.356,6.0,202,56.66,2.63,0,337,337,0.381,6.1,18,63.43,0.0,0,31,31,0.349,6.0,18,56.99,0.0,0,31,31,0.275,5.8,0.0,0,65.7
1774903503.413,ping,0.0,0,316.4,0,54.18,0.0,0,0,0,0.345,5.9,0,34.53,0.0,0,0,0,0.347,6.0,0,54.76,0.0,0,0,0,0.356,6.0,0,26.21,0.0,0,0,0,0.426,6.1,8,51.38,0.0,0,15,15,0.338,6.0,0,60.11,0.0,0,0,0,0.241,5.8,0.0,0,65.7
