ts,phase,amf_cpu_pct,amf_ctx_sw,amf_rss_mb,ausf_aex_rate,ausf_cache_miss_pct,ausf_cpu_pct,ausf_ctx_sw,ausf_eenter_rate,ausf_eexit_rate,ausf_ipc,ausf_rss_mb,nrf_aex_rate,nrf_cache_miss_pct,nrf_cpu_pct,nrf_ctx_sw,nrf_eenter_rate,nrf_eexit_rate,nrf_ipc,nrf_rss_mb,pcf_aex_rate,pcf_cache_miss_pct,pcf_cpu_pct,pcf_ctx_sw,pcf_eenter_rate,pcf_eexit_rate,pcf_ipc,pcf_rss_mb,scp_aex_rate,scp_cache_miss_pct,scp_cpu_pct,scp_ctx_sw,scp_eenter_rate,scp_eexit_rate,scp_ipc,scp_rss_mb,smf_aex_rate,smf_cache_miss_pct,smf_cpu_pct,smf_ctx_sw,smf_eenter_rate,smf_eexit_rate,smf_ipc,smf_rss_mb,udm_aex_rate,udm_cache_miss_pct,udm_cpu_pct,udm_ctx_sw,udm_eenter_rate,udm_eexit_rate,udm_ipc,udm_rss_mb,upf_aex_rate,upf_cache_miss_pct,upf_cpu_pct,upf_ctx_sw,upf_eenter_rate,upf_eexit_rate,upf_ipc,upf_rss_mb
1774919676.709,ping,0.0,0,152.8,0,65.25,0.0,0,0,0,0.262,6.1,0,53.62,0.0,0,0,0,0.379,6.1,0,60.13,0.0,0,0,0,0.343,5.9,0,38.26,0.0,0,0,0,0.892,6.1,0,35.33,0.62,0,0,0,0.343,6.0,0,74.55,0.0,0,0,0,0.359,5.9,24416,9.46,99.86,0,48596,48596,0.375,28.8
1774919678.291,ping,0.0,0,152.8,0,65.25,0.0,0,0,0,0.262,6.1,0,53.62,0.0,0,0,0,0.379,6.1,0,60.13,0.0,0,0,0,0.343,5.9,0,38.26,0.0,0,0,0,0.892,6.1,0,35.33,0.0,0,0,0,0.343,6.0,0,74.55,0.0,0,0,0,0.359,5.9,24648,10.7,99.87,0,49065,49065,0.376,28.8
1774919679.872,ping,0.0,0,152.8,20,65.25,0.0,0,31,31,0.262,6.1,30,51.01,0.63,0,47,47,0.337,6.1,0,60.13,0.0,0,0,0,0.343,5.9,72,45.96,1.9,0,120,120,0.391,6.1,18,50.58,0.0,0,31,31,0.363,6.0,0,74.55,0.0,0,0,0,0.359,5.9,24652,10.09,101.25,0,49057,98125,0.376,28.8
1774919681.46,ping,0.0,0,152.8,0,67.0,0.0,0,0,0,0.338,6.1,0,51.51,0.63,0,0,0,0.39,6.1,0,69.2,0.0,0,0,0,0.313,5.9,0,42.28,1.89,0,0,0,0.409,6.1,0,50.58,0.0,0,0,0,0.363,6.0,0,69.45,0.0,0,0,0,0.349,5.9,1560,11.16,96.93,0,3102,3102,0.373,28.8
1774919683.063,ping,0.0,0,152.8,0,67.0,0.0,0,0,0,0.338,6.1,0,51.51,0.0,0,0,0,0.39,6.1,0,69.2,0.0,0,0,0,0.313,5.9,0,42.28,0.0,0,0,0,0.409,6.1,0,50.58,0.0,0,0,0,0.363,6.0,0,69.45,0.0,0,0,0,0.349,5.9,1560,12.49,1.87,0,3102,3102,0.377,28.8
1774919684.675,ping,0.0,0,152.8,0,67.0,0.0,0,0,0,0.338,6.1,0,51.51,0.0,0,0,0,0.39,6.1,0,69.2,0.0,0,0,0,0.313,5.9,0,42.28,0.0,0,0,0,0.409,6.1,0,50.58,0.0,0,0,0,0.363,6.0,0,69.45,0.0,0,0,0,0.349,5.9,0,12.49,0.0,0,0,0,0.377,28.8
1774919686.272,ping,0.0,0,152.8,0,67.0,0.0,0,0,0,0.338,6.1,0,51.51,0.0,0,0,0,0.39,6.1,0,69.2,0.0,0,0,0,0.313,5.9,34,42.28,0.63,0,61,61,0.409,6.1,6,50.58,0.0,0,13,13,0.363,6.0,0,69.45,0.0,0,0,0,0.349,5.9,16,12.49,0.0,0,23,23,0.377,28.8
1774919687.854,ping,0.0,0,152.8,0,67.0,0.0,0,0,0,0.338,6.1,0,51.51,0.0,0,0,0,0.39,6.1,0,69.2,0.0,0,0,0,0.313,5.9,0,42.51,0.0,0,0,0,1.034,6.1,0,40.95,0.0,0,0,0,0.343,6.0,0,69.45,0.0,0,0,0,0.349,5.9,0,46.44,0.0,0,0,0,0.314,28.8
1774919689.43,ping,0.0,0,152.8,19,67.0,0.0,0,31,31,0.338,6.1,42,50.77,0.63,0,69,69,0.308,6.1,0,69.2,0.0,0,0,0,0.313,5.9,105,44.9,0.63,0,179,179,0.38,6.1,18,62.29,0.0,0,31,31,0.291,6.0,0,69.45,0.0,0,0,0,0.349,5.9,0,46.96,0.63,0,0,0,0.359,28.8
1774919691.027,ping,0.0,0,152.8,19,64.39,0.0,0,31,31,0.255,6.1,42,43.8,0.63,0,69,69,0.39,6.1,0,65.11,0.63,0,0,0,0.349,5.9,105,31.71,1.88,0,179,179,0.406,6.1,18,62.29,0.0,0,31,31,0.291,6.0,0,69.45,0.0,0,0,0,0.349,5.9,0,46.96,0.0,0,0,0,0.359,28.8
1774919692.627,ping,0.0,0,152.8,0,64.39,0.0,0,0,0,0.255,6.1,0,40.54,0.0,0,0,0,0.391,6.1,0,65.11,0.0,0,0,0,0.349,5.9,0,37.63,0.63,0,0,0,0.394,6.1,0,62.29,0.0,0,0,0,0.291,6.0,0,63.27,0.63,0,0,0,0.349,5.9,0,44.6,1.25,0,0,0,0.363,28.8
1774919694.22,ping,0.0,0,152.8,0,64.39,0.0,0,0,0,0.255,6.1,0,40.54,0.0,0,0,0,0.391,6.1,0,65.11,0.0,0,0,0,0.349,5.9,0,37.63,0.0,0,0,0,0.394,6.1,0,62.29,0.0,0,0,0,0.291,6.0,0,63.27,0.0,0,0,0,0.349,5.9,0,44.6,0.0,0,0,0,0.363,28.8
1774919696.235,ping,0.0,0,152.8,0,64.39,0.0,0,0,0,0.255,6.1,0,40.54,0.0,0,0,0,0.391,6.1,0,65.11,0.0,0,0,0,0.349,5.9,0,37.63,0.0,0,0,0,0.394,6.1,0,62.29,0.0,0,0,0,0.291,6.0,0,63.27,0.0,0,0,0,0.349,5.9,0,44.6,0.0,0,0,0,0.363,28.8
